/* DATA DESCRIPTION:
Citation:	Hennekam, Rick; Van der Bolt, Bregje; Van Nes, Egbert H; de Lange, Gert J; Scheffer, Marten; Reichart, Gert-Jan (2020): Calibrated XRF-scanning data (mm resolution) for elements Al, Ba, Mo, Ti, and U in Mediterranean core 64PE406-E1. PANGAEA, https://doi.org/10.1594/PANGAEA.923191, 
	In: Hennekam, R et al. (2020): Calibrated XRF-scanning data (mm resolution) and calibration data (ICP-OES and ICP-MS) for elements Al, Ba, Mo, Ti, and U in Mediterranean cores MS21, MS66, and 64PE406E1. PANGAEA, https://doi.org/10.1594/PANGAEA.923197
Keyword(s):	geochemistry; Mediterranean Sea; sapropels; trace elements; XRF-scanning
Project(s):	Geochemical scanning of climate change analogues to assess future hypoxia in restricted basins (SCANALOGUE) (URI: https://www.nioz.nl/en/research/projects/4267-0)
Coverage:	LATITUDE: 33.301670 * LONGITUDE: 33.395000
	MINIMUM DEPTH, sediment/rock: 0.011 m * MAXIMUM DEPTH, sediment/rock: 7.736 m
Event(s):	64PE406-E1 * LATITUDE: 33.301670 * LONGITUDE: 33.395000 * ELEVATION: -1760.0 m * CAMPAIGN: 64PE406 (NESSC EAST MED) (URI: http://melia.nioz.nl/phptoweb/core/melia-core.php?script=viewcruise.inc&crid=64PE406) * BASIS: Pelagia (URI: https://www.nioz.nl/en/facilities/research-vessels/RV-pelagia) * METHOD/DEVICE: Piston corer (PC)
Parameter(s):	AGE [ka BP] (Age) * GEOCODE * PI: Hennekam, Rick (https://orcid.org/0000-0002-8823-4519, rickhennekam@gmail.com)
	DEPTH, sediment/rock [m] (Depth) * GEOCODE * PI: Hennekam, Rick (https://orcid.org/0000-0002-8823-4519, rickhennekam@gmail.com)
	Aluminium [mg/kg] (Al) * PI: Hennekam, Rick (https://orcid.org/0000-0002-8823-4519, rickhennekam@gmail.com) * METHOD/DEVICE: X-ray fluorescence (XRF)
	Barium [mg/kg] (Ba) * PI: Hennekam, Rick (https://orcid.org/0000-0002-8823-4519, rickhennekam@gmail.com) * METHOD/DEVICE: X-ray fluorescence (XRF)
	Molybdenum [mg/kg] (Mo) * PI: Hennekam, Rick (https://orcid.org/0000-0002-8823-4519, rickhennekam@gmail.com) * METHOD/DEVICE: X-ray fluorescence (XRF)
	Titanium [mg/kg] (Ti) * PI: Hennekam, Rick (https://orcid.org/0000-0002-8823-4519, rickhennekam@gmail.com) * METHOD/DEVICE: X-ray fluorescence (XRF)
	Uranium [mg/kg] (U) * PI: Hennekam, Rick (https://orcid.org/0000-0002-8823-4519, rickhennekam@gmail.com) * METHOD/DEVICE: X-ray fluorescence (XRF)
License:	Creative Commons Attribution 4.0 International (CC-BY-4.0)
Size:	38360 data points
*/
Age [ka BP]	Depth [m]	Al [mg/kg]	Ba [mg/kg]	Mo [mg/kg]	Ti [mg/kg]	U [mg/kg]
101.774	2.529	63714.688	176.656	2.035	4848.789	1.785
101.800	2.530	65190.668	227.618	2.298	4790.946	1.344
101.828	2.531	64260.715	224.593	3.288	5034.857	1.744
101.855	2.532	65499.783	223.412	1.868	4826.460	1.464
101.883	2.533	64211.672	181.130	2.138	4765.025	1.788
101.910	2.534	65472.586	250.316	2.118	4844.321	0.844
101.938	2.535	65137.893	251.814	2.885	4717.917	1.690
101.965	2.536	63871.043	260.200	2.175	4705.586	2.674
101.993	2.537	62983.734	243.754	1.383	4875.834	1.417
102.020	2.538	63345.991	269.970	2.453	4774.274	1.173
102.048	2.539	62722.422	250.096	1.409	4683.072	1.236
102.075	2.540	64795.942	314.006	1.908	4674.355	1.859
102.103	2.541	63999.550	274.806	1.786	4574.663	1.481
102.130	2.542	64053.682	360.552	2.154	4534.494	1.942
102.158	2.543	63240.429	308.389	1.460	4516.595	1.496
102.185	2.544	64028.562	331.547	1.917	4604.595	1.167
102.213	2.545	63840.588	345.613	2.080	4649.969	1.508
102.240	2.546	63888.873	358.147	1.637	4617.684	1.553
102.268	2.547	64643.251	355.321	1.635	4661.283	2.732
102.295	2.548	63161.816	445.467	1.126	4501.876	1.740
102.323	2.549	65007.839	398.601	1.580	4584.183	2.361
102.350	2.550	63008.685	431.302	2.230	4535.308	1.764
102.378	2.551	63825.457	372.776	1.595	4533.128	1.693
102.405	2.552	64282.055	399.764	1.977	4494.373	1.544
102.433	2.553	63601.819	409.782	2.461	4468.913	1.545
102.460	2.554	63168.401	450.710	2.462	4401.806	2.430
102.488	2.555	61211.437	455.839	2.603	4420.141	2.396
102.515	2.556	64712.185	371.573	2.420	4617.196	1.692
102.543	2.557	63045.627	367.476	2.109	4510.989	1.136
102.570	2.558	64136.912	342.408	2.208	4670.327	1.861
102.598	2.559	63138.793	394.665	2.337	4664.546	2.252
102.625	2.560	64108.392	438.173	1.769	4505.273	2.262
102.653	2.561	62756.403	407.126	1.864	4433.329	2.153
102.680	2.562	63188.881	470.820	2.248	4421.510	4.741
102.708	2.563	63561.017	428.447	2.819	4521.163	3.018
102.735	2.564	63360.470	420.518	2.064	4463.386	3.382
102.763	2.565	62309.568	350.752	1.972	4347.537	2.921
102.790	2.566	64192.910	400.783	2.640	4499.284	2.826
102.818	2.567	64595.981	388.225	1.212	4585.215	0.732
102.845	2.568	64971.170	336.429	2.112	4629.414	1.935
102.873	2.569	63586.462	407.015	1.045	4505.404	0.986
102.900	2.570	65309.926	374.304	1.407	4678.253	1.612
102.928	2.571	64027.646	325.909	1.360	4619.799	1.500
102.955	2.572	65439.573	326.084	1.943	4787.384	3.090
102.983	2.573	64780.350	407.856	2.848	4619.428	2.234
103.010	2.574	64104.946	395.148	2.022	4635.920	1.620
103.038	2.575	63751.132	417.509	2.235	4532.001	2.415
103.065	2.576	63890.337	462.678	1.612	4396.863	2.056
103.093	2.577	64852.257	495.638	2.121	4411.060	2.004
103.120	2.578	65901.351	505.139	1.670	4360.656	2.188
103.148	2.579	65587.840	475.982	2.082	4393.803	1.871
103.175	2.580	65974.813	508.531	2.965	4460.886	2.663
103.203	2.581	63134.768	524.419	2.486	4422.090	2.035
103.230	2.582	65330.200	504.251	2.058	4518.601	2.259
103.258	2.583	64202.149	498.507	1.843	4537.868	2.649
103.285	2.584	63317.116	448.882	1.646	4605.105	2.381
103.313	2.585	64138.823	474.447	1.207	4451.980	1.380
103.340	2.586	65008.772	464.928	1.563	4621.884	2.296
103.368	2.587	63477.907	538.569	2.090	4546.491	2.024
103.395	2.588	63976.238	538.311	2.189	4481.718	2.751
103.423	2.589	64425.114	471.488	1.560	4427.407	2.610
103.450	2.590	62941.034	528.179	2.381	4365.129	2.206
103.478	2.591	63645.066	496.749	2.575	4477.441	3.276
103.505	2.592	64062.074	482.640	2.664	4657.690	2.984
103.533	2.593	63939.148	578.184	1.745	4711.553	2.032
103.560	2.594	63266.338	533.266	1.632	4318.682	1.877
103.588	2.595	63792.225	593.966	2.200	4272.010	2.240
103.615	2.596	65075.198	528.192	2.167	4481.495	2.499
103.643	2.597	64063.801	496.028	1.985	4412.959	2.159
103.670	2.598	63390.834	448.467	1.825	4479.725	1.459
103.698	2.599	63960.479	378.170	3.608	4542.891	2.203
103.725	2.600	66972.379	400.785	1.400	4567.703	2.011
103.753	2.601	66333.643	333.114	1.851	4652.552	2.507
103.780	2.602	66271.299	330.372	1.581	4714.517	1.372
103.808	2.603	66112.954	304.200	2.757	4797.903	2.908
103.835	2.604	66834.036	374.092	2.075	4678.231	2.889
103.863	2.605	67557.349	322.283	1.814	4682.104	2.151
103.890	2.606	66692.342	297.506	3.222	4730.744	2.109
103.918	2.607	65846.930	338.114	1.753	4631.875	1.763
103.945	2.608	65115.140	319.021	2.211	4785.113	1.054
103.973	2.609	65269.560	300.711	2.794	4686.346	2.309
104.000	2.610	67558.281	332.003	1.955	4741.246	1.791
104.028	2.611	67199.904	240.037	1.576	4918.635	2.471
104.056	2.612	68747.537	295.514	2.148	4788.458	2.179
104.084	2.613	67443.732	256.691	2.933	4885.276	1.588
104.112	2.614	68709.425	240.366	2.200	5152.323	1.006
104.140	2.615	68650.213	213.964	1.387	5275.053	1.130
104.168	2.616	69136.758	290.491	1.423	5044.524	1.416
104.196	2.617	68190.798	200.349	1.472	5208.339	1.299
104.224	2.618	66288.017	197.751	2.016	5107.126	1.083
104.252	2.619	67842.161	246.376	2.121	5160.978	2.782
104.280	2.620	66623.698	239.035	3.538	5097.878	1.639
104.308	2.621	66567.109	269.287	1.874	5089.358	2.269
104.336	2.622	67823.160	194.940	2.211	5345.362	1.827
104.364	2.623	67943.476	259.052	1.801	5077.056	1.415
104.392	2.624	69183.755	206.320	2.008	5197.799	1.969
104.420	2.625	67563.013	254.246	1.738	5018.241	1.266
104.448	2.626	68928.731	187.882	1.001	5133.843	1.490
104.476	2.627	68359.114	257.331	1.948	5042.726	1.695
104.504	2.628	68466.756	231.449	1.451	5059.226	1.117
104.532	2.629	70164.322	300.855	2.205	5152.421	2.072
104.560	2.630	69416.559	334.909	2.314	5163.751	1.506
104.588	2.631	69682.259	201.709	1.562	5429.330	0.911
104.616	2.632	71390.256	223.019	1.678	5484.255	1.597
104.644	2.633	70147.016	238.857	1.110	5537.831	1.417
104.672	2.634	69290.159	239.649	1.998	5330.190	1.631
104.700	2.635	70594.771	246.057	2.285	5436.645	1.858
104.728	2.636	68138.177	169.466	1.785	5593.572	1.065
104.756	2.637	68952.347	191.358	1.785	5418.400	1.490
104.784	2.638	68565.239	143.607	1.207	5280.639	0.973
104.812	2.639	69122.302	230.565	1.812	5255.850	1.731
104.840	2.640	70225.402	202.670	1.525	5414.410	2.166
104.868	2.641	68152.575	258.604	1.382	5169.508	1.420
104.896	2.642	67340.658	215.084	1.984	5306.383	1.826
104.924	2.643	68219.833	253.919	1.901	5305.126	2.711
104.952	2.644	66543.847	209.581	1.881	5434.693	1.576
104.980	2.645	68990.323	248.112	1.920	5614.274	2.651
105.008	2.646	66818.473	259.364	3.680	5540.086	2.107
105.036	2.647	67496.238	255.745	2.610	5609.362	4.341
105.064	2.648	66148.367	255.177	2.460	5469.226	1.622
105.092	2.649	65381.269	270.142	2.050	5549.255	1.924
105.120	2.650	66599.513	316.560	2.529	5237.445	2.571
105.148	2.651	66577.171	287.969	1.777	5451.548	3.603
105.176	2.652	67424.231	306.768	1.939	5388.047	2.465
105.204	2.653	66281.998	382.463	3.939	5263.154	2.736
105.232	2.654	67046.523	291.498	2.943	5236.301	3.325
105.260	2.655	68072.368	327.718	2.116	5206.050	1.841
105.288	2.656	66109.695	344.483	2.146	5044.334	2.707
105.316	2.657	67758.685	306.226	2.575	5308.588	1.995
105.344	2.658	65118.958	332.244	1.601	4937.867	3.346
105.372	2.659	66953.326	283.779	2.752	5320.558	3.992
105.400	2.660	65150.044	393.505	3.150	5427.948	1.967
105.422	2.661	65666.446	356.687	2.350	5282.560	2.923
105.445	2.662	65854.570	373.364	1.628	5354.734	2.146
105.467	2.663	65927.052	389.194	2.599	5043.382	4.716
105.490	2.664	65367.931	476.571	2.183	5183.492	4.689
105.512	2.665	64620.141	436.505	3.010	5218.276	2.258
105.535	2.666	64463.137	462.641	2.174	5061.629	2.656
105.557	2.667	62913.269	500.282	2.391	5027.199	2.080
105.579	2.668	64548.742	466.078	1.779	4967.141	3.982
105.602	2.669	63737.022	459.257	2.453	5021.517	4.917
105.624	2.670	61390.385	461.795	1.758	4883.964	2.374
105.647	2.671	63000.354	473.013	2.211	4844.160	2.897
105.669	2.672	64187.800	566.264	3.539	4998.356	5.908
105.692	2.673	64320.591	534.307	2.091	5052.345	4.060
105.714	2.674	63035.292	604.182	2.867	4880.684	3.224
105.736	2.675	62606.469	528.434	3.071	4936.303	4.886
105.759	2.676	64380.036	553.168	2.982	5128.745	5.063
105.781	2.677	64077.164	560.455	2.448	5175.186	2.623
105.804	2.678	63748.596	630.806	2.274	4988.094	5.890
105.826	2.679	64476.710	660.879	3.327	5212.432	4.235
105.849	2.680	62365.933	619.411	3.644	5005.759	4.924
105.871	2.681	64041.185	579.305	2.267	5104.235	4.955
105.893	2.682	63854.342	519.327	2.618	5070.925	3.109
105.916	2.683	65703.551	648.211	3.602	5108.642	7.455
105.938	2.684	63757.749	597.235	2.661	5082.049	5.167
105.961	2.685	64381.252	488.679	2.181	5072.341	6.428
105.983	2.686	64326.429	457.622	2.883	5203.165	6.409
106.006	2.687	65387.023	490.049	4.324	5498.377	3.293
106.028	2.688	65618.804	543.039	2.110	5140.453	5.238
106.050	2.689	63224.273	580.722	2.061	5121.047	2.626
106.073	2.690	63121.327	606.554	3.130	4994.384	3.991
106.095	2.691	62738.640	616.908	4.668	5201.106	9.075
106.118	2.692	61488.436	612.895	4.341	5021.510	5.959
106.140	2.693	60891.149	652.229	2.327	5056.475	7.225
106.163	2.694	60164.315	740.134	6.303	5040.335	4.739
106.185	2.695	60325.474	714.737	4.919	5009.300	6.782
106.207	2.696	63687.044	714.652	6.683	4956.167	5.004
106.230	2.697	64931.527	846.451	18.234	5196.304	6.937
106.252	2.698	65224.278	819.620	24.798	4953.100	5.624
106.275	2.699	66610.188	852.829	27.651	5023.571	4.814
106.297	2.700	68504.375	972.710	33.491	5150.556	7.082
106.320	2.701	66093.423	802.058	21.179	4983.659	7.217
106.342	2.702	68687.597	879.710	23.688	5072.657	8.122
106.364	2.703	71120.830	942.008	26.343	5414.324	11.429
106.387	2.704	70055.938	920.436	29.259	5318.168	6.219
106.409	2.705	69156.878	899.418	19.909	5147.609	10.650
106.432	2.706	67397.343	895.928	24.930	5074.038	13.348
106.454	2.707	68989.251	911.657	29.752	5139.221	12.006
106.477	2.708	70810.972	961.712	27.590	5112.136	6.169
106.499	2.709	69099.559	835.412	29.120	5042.307	16.263
106.521	2.710	66754.190	884.834	33.004	5090.232	9.267
106.544	2.711	64444.535	823.779	33.868	4757.341	16.317
106.566	2.712	65278.774	804.313	29.997	4856.055	7.524
106.589	2.713	65518.792	744.799	28.200	4723.663	6.949
106.611	2.714	65320.810	740.719	25.594	4768.154	6.149
106.634	2.715	67137.043	851.734	40.154	4815.634	8.374
106.656	2.716	66967.789	886.946	41.709	4848.988	7.923
106.679	2.717	69487.567	1023.099	47.100	5070.993	13.160
106.701	2.718	67289.420	886.402	23.524	5071.423	5.134
106.723	2.719	66731.025	887.539	35.957	4897.268	8.643
106.746	2.720	69614.182	802.341	49.732	4682.970	5.549
106.768	2.721	70214.504	810.794	59.333	4438.800	6.688
106.791	2.722	71341.768	884.099	78.963	4362.301	5.511
106.813	2.723	72296.386	968.422	89.673	4348.258	4.212
106.836	2.724	68937.199	864.645	95.284	4381.812	8.077
106.858	2.725	69418.416	924.467	89.875	4712.781	7.396
106.880	2.726	71348.964	778.749	79.299	4915.248	5.551
106.903	2.727	74663.227	780.963	71.659	5066.296	11.985
106.925	2.728	74667.287	885.518	100.179	5001.745	9.934
106.948	2.729	72331.429	960.494	103.813	4741.583	11.558
106.970	2.730	71545.493	1011.415	64.178	4613.475	8.541
106.993	2.731	68434.242	750.048	41.452	4923.733	7.318
107.015	2.732	75367.443	862.650	51.599	5207.147	6.916
107.037	2.733	79313.416	797.046	69.672	5458.142	11.681
107.060	2.734	76434.066	676.128	48.501	5527.622	10.649
107.082	2.735	77105.964	818.283	65.162	5486.054	9.787
107.105	2.736	75794.671	873.430	55.586	5252.296	8.188
107.127	2.737	78396.683	917.163	50.091	5389.852	8.820
107.150	2.738	82723.335	938.404	69.535	5557.442	8.676
107.172	2.739	83901.389	897.294	65.007	5529.289	13.803
107.194	2.740	83072.784	975.449	51.016	5390.395	8.362
107.217	2.741	84342.920	1255.339	80.804	5654.881	9.005
107.239	2.742	84931.543	1456.450	84.353	5323.623	9.073
107.262	2.743	83952.528	1345.198	89.840	5315.254	11.559
107.284	2.744	77573.869	1285.425	54.554	4946.266	6.905
107.307	2.745	76539.517	1220.476	41.900	5005.503	6.309
107.329	2.746	71274.219	919.008	18.696	5112.457	13.814
107.351	2.747	66051.347	738.574	9.964	5081.733	10.427
107.374	2.748	68859.176	843.723	10.218	5373.616	10.696
107.396	2.749	71646.921	1053.989	32.504	5579.404	17.394
107.419	2.750	74018.716	918.061	16.093	5584.337	24.207
107.441	2.751	70187.503	890.666	11.998	5302.091	13.745
107.464	2.752	69513.386	904.344	11.576	5368.496	17.507
107.486	2.753	72885.920	893.962	10.526	5486.057	21.563
107.508	2.754	73819.253	858.325	8.846	5310.642	19.668
107.531	2.755	72401.716	825.017	7.571	5283.182	34.653
107.553	2.756	72828.208	771.806	9.265	5630.796	20.661
107.576	2.757	73986.225	851.373	16.681	5356.502	18.984
107.598	2.758	74811.396	697.619	35.416	5066.308	40.422
107.621	2.759	75878.747	605.220	17.505	5374.520	18.393
107.643	2.760	75958.357	675.566	13.556	5450.259	13.233
107.665	2.761	75270.767	570.546	7.896	5568.327	7.259
107.688	2.762	71598.143	566.726	7.571	5387.132	5.922
107.710	2.763	71176.473	507.279	3.667	5512.595	8.059
107.733	2.764	70602.946	415.027	2.763	5460.885	5.595
107.755	2.765	74244.975	428.262	3.768	6008.787	5.117
107.778	2.766	73451.060	335.945	4.339	6079.823	5.343
107.800	2.767	74986.292	412.554	7.756	6297.177	5.256
107.823	2.768	73444.849	270.628	5.184	6177.204	3.592
107.846	2.769	77074.048	282.662	3.795	6518.676	7.148
107.869	2.770	79923.864	284.882	2.394	6648.173	7.798
107.891	2.771	79055.422	257.221	4.977	6751.656	5.111
107.914	2.772	79181.447	230.014	3.869	6889.492	3.476
107.937	2.773	80082.317	210.810	5.028	6963.423	6.204
107.960	2.774	82137.068	197.267	5.148	7100.686	5.093
107.983	2.775	82199.328	244.467	7.863	7136.377	7.569
108.006	2.776	84554.976	191.710	9.070	7545.623	5.437
108.029	2.777	82541.266	222.416	8.605	7317.701	4.625
108.052	2.778	80719.749	285.028	7.424	7075.592	4.775
108.074	2.779	78028.298	342.957	7.497	7122.663	9.033
108.097	2.780	76259.202	266.368	5.460	8345.266	5.114
108.120	2.781	80433.745	266.490	7.331	8373.152	6.073
108.143	2.782	78000.726	217.984	7.910	7864.711	6.722
108.166	2.783	79381.421	230.384	7.518	7556.866	7.715
108.189	2.784	77697.559	257.351	6.730	7496.790	5.671
108.212	2.785	78392.657	186.967	3.697	7602.529	3.397
108.235	2.786	78995.553	238.098	5.573	7474.863	5.815
108.257	2.787	79023.680	257.941	6.712	7567.585	5.768
108.280	2.788	75579.819	221.418	9.655	7496.230	3.324
108.303	2.789	76734.169	207.519	11.298	7518.994	3.618
108.326	2.790	76742.338	211.581	9.965	7357.424	4.752
108.349	2.791	77908.037	237.220	20.542	7036.196	4.744
108.372	2.792	77022.835	220.176	28.234	7118.952	7.000
108.395	2.793	76199.227	241.458	14.790	7392.210	3.270
108.418	2.794	79038.217	237.866	18.954	7672.225	4.630
108.440	2.795	80522.784	305.472	20.672	7611.835	7.423
108.463	2.796	79225.260	264.278	6.270	7891.494	7.984
108.486	2.797	76779.713	229.572	5.289	7460.125	7.285
108.509	2.798	78890.582	263.731	5.029	7525.442	10.476
108.532	2.799	77482.473	183.370	3.881	7650.316	4.620
108.555	2.800	69150.052	217.597	4.682	6819.484	3.597
108.578	2.801	69734.921	255.832	4.317	6447.654	3.780
108.601	2.802	71573.026	285.295	4.552	6337.374	6.510
108.623	2.803	73203.087	297.568	3.948	6400.071	4.543
108.646	2.804	70380.578	311.197	3.289	6358.578	5.885
108.669	2.805	65372.971	346.362	4.754	5747.783	2.077
108.692	2.806	63457.750	387.069	4.491	5115.713	5.170
108.715	2.807	59084.909	391.375	2.377	4944.935	3.931
108.738	2.808	58796.584	357.267	3.760	4820.684	4.511
108.761	2.809	60572.092	351.800	3.000	5006.795	2.342
108.783	2.810	60326.426	407.988	2.337	5085.690	1.889
108.806	2.811	60915.148	398.828	2.253	4996.255	2.122
108.829	2.812	64199.108	435.496	2.974	5117.604	5.615
108.852	2.813	64588.877	393.261	2.302	5244.871	4.922
108.875	2.814	63945.477	433.751	2.143	5011.600	3.184
108.898	2.815	63810.552	428.765	2.045	5181.104	4.264
108.921	2.816	64290.673	334.609	1.869	5510.880	3.134
108.944	2.817	63620.432	305.617	3.024	5402.584	5.477
108.966	2.818	66205.991	352.729	2.091	5377.421	5.382
108.989	2.819	64778.005	372.735	4.767	5202.206	4.705
109.012	2.820	67223.043	361.811	4.192	5446.480	4.033
109.035	2.821	65976.311	333.738	3.957	5585.120	6.078
109.058	2.822	66218.862	402.829	4.767	5396.887	2.753
109.081	2.823	67490.081	422.510	3.401	5535.231	5.840
109.104	2.824	64677.467	363.306	2.375	5465.389	6.959
109.127	2.825	65864.837	366.368	3.933	5382.679	6.399
109.149	2.826	66397.104	372.264	3.830	5370.985	3.544
109.172	2.827	69035.880	395.734	4.009	5448.446	3.780
109.195	2.828	68569.031	362.038	5.076	5245.156	5.594
109.218	2.829	67085.944	411.136	5.998	5289.799	3.848
109.241	2.830	67916.296	403.422	5.086	5238.162	3.892
109.264	2.831	68780.774	456.436	4.915	5203.968	4.199
109.287	2.832	65653.827	427.354	3.064	5467.164	6.213
109.310	2.833	66541.223	389.376	4.629	5495.671	6.473
109.332	2.834	66316.275	366.285	3.671	5509.934	4.286
109.355	2.835	65369.611	382.406	3.714	5368.721	5.361
109.378	2.836	65641.625	362.903	3.919	5473.002	5.453
109.401	2.837	67532.483	439.396	5.053	5273.495	6.563
109.424	2.838	64889.056	407.244	2.841	5370.886	3.280
109.447	2.839	65251.313	403.631	2.786	5512.732	4.756
109.470	2.840	63615.084	416.266	2.659	5156.017	4.541
109.492	2.841	63909.041	356.144	3.557	5489.598	8.421
109.515	2.842	65147.965	399.843	2.049	5359.806	6.671
109.538	2.843	65882.037	366.238	2.065	5509.055	2.865
109.561	2.844	64493.935	394.516	3.166	5279.963	6.469
109.584	2.845	63083.798	316.718	2.158	5731.921	6.112
109.607	2.846	64966.952	356.545	3.027	5533.217	4.140
109.630	2.847	64652.787	408.421	2.622	5472.597	5.209
109.653	2.848	65077.634	368.927	3.917	5586.885	5.454
109.675	2.849	66019.790	327.953	3.339	5672.450	4.924
109.698	2.850	67866.033	352.388	1.801	5774.533	7.542
109.721	2.851	67728.708	351.668	1.770	5905.178	5.400
109.744	2.852	66156.320	283.616	1.887	5731.811	4.190
109.767	2.853	68694.623	332.730	2.255	5768.306	3.976
109.790	2.854	66425.957	277.984	3.310	5593.179	4.308
109.813	2.855	67976.410	303.493	1.344	5802.005	5.200
109.836	2.856	68520.385	305.409	2.238	5777.058	2.854
109.858	2.857	66461.591	242.075	2.628	5885.978	1.221
109.881	2.858	66745.709	222.938	2.008	5868.610	4.853
109.904	2.859	67191.598	218.522	1.876	5816.425	2.339
109.927	2.860	68812.250	295.975	1.361	5935.402	4.047
109.950	2.861	68136.623	261.882	1.699	5854.215	5.572
109.973	2.862	69008.831	191.550	4.284	5996.636	3.383
109.996	2.863	66450.996	223.072	2.960	5892.726	3.294
110.019	2.864	67366.882	194.852	2.754	6140.923	3.804
110.041	2.865	69014.128	195.294	2.128	5975.067	3.918
110.064	2.866	69315.206	246.378	4.536	5593.749	4.050
110.087	2.867	68159.132	218.475	2.866	5758.060	3.058
110.110	2.868	70293.262	202.490	1.897	6070.044	3.745
110.133	2.869	68101.587	237.253	1.028	5883.310	3.856
110.156	2.870	69981.374	158.943	1.599	6293.369	3.990
110.179	2.871	69337.720	163.083	2.055	6120.276	2.828
110.202	2.872	68417.483	230.260	3.183	5762.657	6.127
110.224	2.873	69549.671	210.960	1.688	6042.691	2.949
110.247	2.874	69955.934	258.708	2.551	6088.775	4.302
110.270	2.875	70084.150	175.292	2.855	6057.118	3.890
110.293	2.876	69058.275	179.667	1.499	6048.396	4.250
110.316	2.877	70843.028	169.506	1.002	6169.385	2.338
110.339	2.878	69666.941	221.527	1.980	6079.529	2.608
110.362	2.879	69535.459	228.447	3.073	5969.720	4.442
110.384	2.880	67955.911	179.610	2.894	6012.356	2.780
110.407	2.881	68422.661	182.719	1.867	6154.083	2.771
110.430	2.882	69419.012	193.577	1.575	6049.074	1.302
110.453	2.883	70279.461	203.326	1.470	6237.062	1.744
110.476	2.884	69694.320	183.510	0.952	6265.803	2.924
110.499	2.885	69464.968	155.816	2.012	6239.264	2.558
110.522	2.886	70073.794	188.269	1.620	5982.574	3.417
110.545	2.887	75148.941	188.917	2.026	5976.466	2.277
110.567	2.888	70237.487	216.637	1.576	5990.981	3.359
110.590	2.889	69932.359	208.880	2.544	6025.945	2.186
110.613	2.890	70098.649	175.154	1.817	6154.006	2.848
110.636	2.891	69095.940	127.016	2.066	6306.247	1.594
110.659	2.892	71875.211	204.531	2.019	6178.132	2.370
110.682	2.893	69945.644	152.532	1.775	6132.358	2.680
110.705	2.894	70906.202	184.974	1.941	6114.666	2.945
110.728	2.895	71182.318	211.083	2.744	6174.602	2.451
110.750	2.896	71152.400	226.846	2.179	6055.039	3.006
110.773	2.897	70814.831	222.507	1.881	6067.655	2.648
110.796	2.898	70415.960	227.576	2.078	6152.200	3.879
110.819	2.899	71099.454	191.818	2.343	6335.184	2.476
110.842	2.900	71644.442	166.888	1.534	6220.470	1.054
110.865	2.901	72638.431	200.778	2.330	6188.350	3.141
110.888	2.902	71304.630	172.305	2.092	6272.259	2.243
110.911	2.903	72903.296	149.095	1.347	6276.161	1.767
110.933	2.904	73063.331	164.235	1.132	6360.200	3.135
110.956	2.905	73583.403	171.525	2.018	6441.140	2.342
110.979	2.906	74300.852	164.032	1.790	6654.284	4.710
111.002	2.907	72253.814	209.542	2.360	6434.967	2.219
111.025	2.908	72640.119	181.418	1.025	6537.092	1.825
111.048	2.909	71800.268	179.487	2.388	6351.105	2.892
111.071	2.910	73568.436	169.962	1.276	6412.716	4.044
111.093	2.911	72023.645	148.720	1.830	6338.096	2.812
111.116	2.912	71912.686	167.633	1.547	6341.547	2.666
111.139	2.913	70457.548	208.219	2.040	6117.601	5.318
111.162	2.914	73177.343	207.134	1.453	6288.228	6.446
111.185	2.915	71555.523	159.802	2.164	6222.016	2.869
111.208	2.916	72309.662	179.461	2.169	6325.869	2.286
111.231	2.917	74537.431	166.825	1.697	6563.533	3.230
111.254	2.918	73079.741	183.602	1.727	6399.690	2.474
111.276	2.919	73445.858	163.400	1.207	6400.640	1.776
111.299	2.920	72818.367	161.548	2.329	6452.987	2.261
111.322	2.921	72599.583	194.015	1.657	6581.167	2.147
111.345	2.922	69552.808	196.365	1.908	6257.319	1.946
111.368	2.923	70357.790	162.689	1.568	6343.214	2.784
111.391	2.924	70752.360	181.377	1.918	6329.533	2.752
111.414	2.925	71562.206	173.258	2.529	6333.348	2.531
111.437	2.926	71217.198	182.875	2.118	6287.804	2.790
111.459	2.927	70045.777	202.267	2.706	6155.848	4.409
111.482	2.928	71192.907	198.762	2.081	6320.409	3.541
111.505	2.929	70681.107	162.493	1.311	6431.894	1.585
111.528	2.930	70182.838	179.663	2.063	6430.415	4.059
111.551	2.931	71577.582	169.908	2.569	6376.677	3.275
111.574	2.932	69439.234	177.962	1.694	6286.199	3.859
111.597	2.933	68872.168	211.544	1.456	6123.706	4.184
111.620	2.934	70745.235	179.005	1.808	6093.716	2.244
111.642	2.935	69011.486	200.202	2.214	6170.294	3.095
111.665	2.936	69766.566	187.042	1.365	6187.662	2.365
111.688	2.937	69630.784	143.506	1.538	6202.991	1.845
111.711	2.938	69709.834	208.230	1.927	6129.281	2.039
111.734	2.939	67983.936	139.143	1.244	6174.650	1.516
111.757	2.940	66913.187	165.836	1.714	5991.639	3.171
111.780	2.941	67408.175	168.968	2.304	5983.674	2.854
111.803	2.942	66961.771	169.969	1.851	6050.288	2.228
111.825	2.943	64968.398	202.480	3.299	5891.515	1.730
111.848	2.944	68160.895	238.769	2.228	5971.121	3.761
111.871	2.945	68515.598	128.596	2.049	6162.011	2.229
111.894	2.946	68185.441	167.652	1.787	6009.812	4.064
