/* DATA DESCRIPTION:
Citation:	Hennekam, Rick; Van der Bolt, Bregje; Van Nes, Egbert H; de Lange, Gert J; Scheffer, Marten; Reichart, Gert-Jan (2020): Calibrated XRF-scanning data (mm resolution) for elements Al, Ba, Mo, Ti, and U in Mediterranean core MS21PC. PANGAEA, https://doi.org/10.1594/PANGAEA.923192, 
	In: Hennekam, R et al. (2020): Calibrated XRF-scanning data (mm resolution) and calibration data (ICP-OES and ICP-MS) for elements Al, Ba, Mo, Ti, and U in Mediterranean cores MS21, MS66, and 64PE406E1. PANGAEA, https://doi.org/10.1594/PANGAEA.923197
Keyword(s):	geochemistry; Mediterranean Sea; sapropels; trace elements; XRF-scanning
Project(s):	Geochemical scanning of climate change analogues to assess future hypoxia in restricted basins (SCANALOGUE) (URI: https://www.nioz.nl/en/research/projects/4267-0)
Coverage:	LATITUDE: 32.344970 * LONGITUDE: 31.650080
	DATE/TIME START: 2004-06-29T07:59:57 * DATE/TIME END: 2004-06-29T07:59:57
	MINIMUM DEPTH, sediment/rock: 0.011 m * MAXIMUM DEPTH, sediment/rock: 7.516 m
Event(s):	MS21PC (MIMES_43) * LATITUDE: 32.344970 * LONGITUDE: 31.650080 * DATE/TIME: 2004-06-29T07:59:57 * ELEVATION: -1022.0 m * LOCATION: Osiris & Amon Mud Volcano * CAMPAIGN: MIMES * BASIS: Pelagia (URI: https://www.nioz.nl/en/facilities/research-vessels/RV-pelagia) * METHOD/DEVICE: Piston corer (PC) * COMMENT: MS21PC Bottom
Parameter(s):	AGE [ka BP] (Age) * GEOCODE * PI: Hennekam, Rick (https://orcid.org/0000-0002-8823-4519, rickhennekam@gmail.com)
	DEPTH, sediment/rock [m] (Depth) * GEOCODE * PI: Hennekam, Rick (https://orcid.org/0000-0002-8823-4519, rickhennekam@gmail.com)
	Aluminium [mg/kg] (Al) * PI: Hennekam, Rick (https://orcid.org/0000-0002-8823-4519, rickhennekam@gmail.com) * METHOD/DEVICE: X-ray fluorescence (XRF)
	Barium [mg/kg] (Ba) * PI: Hennekam, Rick (https://orcid.org/0000-0002-8823-4519, rickhennekam@gmail.com) * METHOD/DEVICE: X-ray fluorescence (XRF)
	Molybdenum [mg/kg] (Mo) * PI: Hennekam, Rick (https://orcid.org/0000-0002-8823-4519, rickhennekam@gmail.com) * METHOD/DEVICE: X-ray fluorescence (XRF)
	Titanium [mg/kg] (Ti) * PI: Hennekam, Rick (https://orcid.org/0000-0002-8823-4519, rickhennekam@gmail.com) * METHOD/DEVICE: X-ray fluorescence (XRF)
	Uranium [mg/kg] (U) * PI: Hennekam, Rick (https://orcid.org/0000-0002-8823-4519, rickhennekam@gmail.com) * METHOD/DEVICE: X-ray fluorescence (XRF)
License:	Creative Commons Attribution 4.0 International (CC-BY-4.0)
Size:	37300 data points
*/
Age [ka BP]	Depth [m]	Al [mg/kg]	Ba [mg/kg]	Mo [mg/kg]	Ti [mg/kg]	U [mg/kg]
18.830	1.786	71292.117	204.566	1.235	6622.419	1.802
18.846	1.787	71660.254	209.705	1.349	6597.502	1.569
18.863	1.788	69866.660	212.661	2.041	6641.129	1.998
18.879	1.789	69816.157	234.369	1.169	6433.766	1.770
18.895	1.790	72219.214	215.546	1.320	6680.327	3.030
18.911	1.791	72583.532	229.153	2.560	6776.349	2.202
18.927	1.792	72512.082	215.402	1.665	6853.111	2.379
18.943	1.793	71532.321	215.227	2.261	7035.068	2.496
18.959	1.794	71123.092	238.763	1.183	6797.648	1.465
18.975	1.795	72897.712	193.870	1.414	6949.478	2.022
18.991	1.796	74671.609	200.049	1.300	7007.312	2.808
19.007	1.797	74180.192	266.672	1.913	6940.617	3.844
19.023	1.798	74537.698	214.224	1.254	7154.225	1.999
19.039	1.799	74211.222	242.147	1.750	6956.778	2.141
19.056	1.800	75315.794	253.300	1.957	7222.237	3.422
19.072	1.801	75165.703	248.344	2.065	6884.486	1.321
19.088	1.802	74193.051	253.913	1.528	6980.399	1.465
19.104	1.803	73266.061	235.654	1.923	6873.350	2.192
19.120	1.804	74229.596	244.985	1.704	7113.332	1.484
19.136	1.805	75685.261	204.500	1.748	7181.449	2.669
19.152	1.806	75040.816	244.190	2.916	7074.685	1.346
19.169	1.807	75122.249	223.889	1.743	7289.374	2.762
19.185	1.808	73834.037	207.880	1.173	7085.178	2.148
19.201	1.809	73847.772	212.813	1.551	7200.065	2.558
19.218	1.810	75141.533	295.976	1.893	7038.093	2.946
19.234	1.811	73298.018	254.485	1.999	7338.288	0.873
19.250	1.812	74823.050	293.071	1.655	7061.223	1.640
19.267	1.813	73923.626	266.739	1.829	7375.973	3.899
19.283	1.814	73067.616	232.693	1.531	7107.352	1.481
19.299	1.815	74704.974	230.312	1.290	6994.755	2.883
19.316	1.816	73682.757	236.221	1.230	7042.405	2.512
19.332	1.817	76539.189	195.876	2.287	7340.457	2.954
19.349	1.818	74898.054	235.677	1.486	7187.075	1.893
19.365	1.819	73640.695	254.742	1.936	6911.248	1.489
19.381	1.820	75050.269	219.438	2.052	7073.873	2.769
19.397	1.821	74168.054	262.351	2.185	6846.959	3.200
19.413	1.822	73328.613	260.938	1.584	6854.199	3.129
19.430	1.823	72534.585	247.335	0.982	6977.078	2.377
19.446	1.824	72018.978	248.372	1.549	6948.748	2.400
19.462	1.825	71935.114	249.067	1.666	6858.400	2.481
19.478	1.826	72019.959	282.594	1.828	6907.029	1.289
19.495	1.827	71637.787	256.946	1.438	6981.587	2.622
19.511	1.828	71207.637	255.763	2.374	6980.830	2.098
19.527	1.829	71699.927	218.890	1.744	7201.918	1.803
19.543	1.830	71015.557	224.650	1.786	7312.075	1.540
19.559	1.831	71705.504	277.425	2.257	6947.539	1.587
19.575	1.832	71908.287	279.999	1.477	6793.339	2.167
19.591	1.833	71433.557	251.460	2.801	6806.553	2.134
19.607	1.834	69561.360	238.275	1.462	6826.085	2.282
19.624	1.835	72421.028	302.993	2.307	7056.731	3.947
19.640	1.836	71364.238	237.363	1.724	7250.537	2.668
19.656	1.837	72085.013	246.770	1.330	7111.849	2.090
19.673	1.838	73681.206	284.047	2.517	6782.012	5.432
19.689	1.839	70959.604	204.310	1.033	6883.815	1.326
19.705	1.840	70007.171	213.396	1.528	6694.306	2.819
19.721	1.841	72856.292	302.856	1.252	6772.475	4.040
19.737	1.842	72541.401	312.399	1.245	6801.429	1.989
19.753	1.843	71099.687	352.888	2.172	6627.612	3.605
19.770	1.844	72921.192	198.517	2.429	7335.748	2.474
19.786	1.845	71960.246	285.064	1.311	6964.451	1.224
19.802	1.846	71600.221	234.759	1.741	7330.321	1.236
19.818	1.847	71356.276	295.191	2.715	6927.305	3.018
19.834	1.848	71109.650	241.546	1.812	6974.843	1.974
19.850	1.849	70871.408	211.344	2.234	7046.853	2.578
19.866	1.850	70312.638	198.653	2.444	6932.611	1.893
19.882	1.851	68856.095	248.936	2.304	6632.151	4.332
19.898	1.852	68972.700	283.236	2.036	6816.822	3.006
19.915	1.853	70556.615	267.647	2.507	6679.294	2.301
19.931	1.854	70132.522	239.349	1.648	6930.519	2.091
19.948	1.855	70369.360	265.446	2.254	6795.041	2.344
19.964	1.856	69294.617	221.106	3.320	6828.802	3.160
19.980	1.857	70274.288	259.296	1.481	6592.845	3.276
19.997	1.858	71282.433	204.190	2.669	6995.366	2.683
20.013	1.859	71751.242	266.923	3.094	6806.265	2.939
20.030	1.860	70708.305	204.738	1.078	6691.813	2.876
20.046	1.861	70555.338	254.559	2.309	7020.663	3.030
20.063	1.862	71271.781	240.542	1.507	6896.316	3.499
20.079	1.863	70659.432	249.010	2.393	6935.422	2.637
20.095	1.864	69761.036	231.457	2.651	6819.616	2.092
20.112	1.865	71702.850	270.590	2.602	6960.854	2.236
20.128	1.866	71199.937	283.522	1.600	6593.507	3.058
20.144	1.867	70833.255	297.211	1.833	6682.515	3.894
20.161	1.868	71153.316	198.666	1.219	6930.094	2.168
20.177	1.869	71690.584	209.131	1.349	7002.944	3.463
20.194	1.870	71316.386	228.479	1.730	6985.042	2.198
20.210	1.871	70971.608	248.245	2.711	7051.447	3.001
20.226	1.872	69653.951	170.312	2.105	6972.863	2.946
20.243	1.873	68569.827	286.244	2.049	6726.025	3.791
20.259	1.874	67781.780	208.043	1.290	6878.516	1.168
20.276	1.875	69679.643	238.078	1.960	6859.885	2.042
20.292	1.876	68742.120	315.617	2.060	6627.338	2.605
20.308	1.877	69788.482	217.396	2.458	6926.909	3.106
20.325	1.878	70664.193	299.837	2.747	7127.087	2.604
20.341	1.879	68648.476	168.587	1.949	6885.897	2.916
20.357	1.880	70721.002	200.996	2.782	6958.034	3.118
20.374	1.881	68595.722	253.769	2.639	6559.452	3.500
20.390	1.882	68475.401	237.213	1.881	6641.749	2.975
20.406	1.883	68939.248	186.937	2.700	6954.152	3.288
20.423	1.884	69619.486	188.312	1.702	6663.525	3.402
20.439	1.885	67134.174	233.378	2.038	6900.068	1.645
20.455	1.886	70090.774	270.458	2.864	7112.424	5.078
20.472	1.887	68803.576	264.000	2.810	6966.295	4.040
20.488	1.888	68491.393	235.555	2.512	6865.004	2.357
20.504	1.889	68762.192	209.650	2.162	7131.533	2.754
20.521	1.890	69035.897	257.873	2.385	6722.755	4.811
20.537	1.891	70084.195	275.646	1.663	6969.347	1.935
20.553	1.892	68269.803	252.252	2.088	6518.511	1.375
20.569	1.893	66487.992	199.022	1.609	6254.701	2.391
20.586	1.894	67014.600	215.983	1.789	6499.609	2.218
20.602	1.895	68662.629	229.977	1.475	6605.005	1.498
20.618	1.896	68807.638	232.752	3.110	6703.877	2.662
20.634	1.897	69663.463	200.228	3.264	6737.109	3.082
20.650	1.898	70269.853	271.840	2.976	6733.213	2.077
20.667	1.899	67969.731	287.860	1.776	6528.026	2.846
20.683	1.900	68005.933	224.506	2.595	6718.539	2.599
20.699	1.901	70620.150	271.859	2.036	6758.439	2.166
20.716	1.902	69949.687	228.622	2.265	6796.900	2.502
20.732	1.903	70217.763	269.200	2.811	6757.383	3.482
20.749	1.904	70103.251	210.116	1.813	6957.990	2.125
20.765	1.905	69759.687	263.972	2.549	6689.939	2.351
20.782	1.906	69393.207	211.030	1.427	6652.439	1.828
20.798	1.907	68338.339	294.184	1.728	6815.641	2.443
20.814	1.908	68984.109	254.329	2.244	6921.542	1.988
20.831	1.909	68069.239	223.507	2.407	6801.458	1.749
20.847	1.910	71112.632	238.180	1.419	7168.844	2.933
20.863	1.911	69677.836	217.460	2.787	6751.750	3.673
20.879	1.912	69513.626	203.620	1.417	6571.683	2.604
20.896	1.913	70659.524	270.250	2.407	6568.404	3.533
20.912	1.914	70815.986	213.163	0.696	6657.867	1.097
20.928	1.915	71751.481	196.296	1.316	6543.128	1.312
20.944	1.916	70913.549	281.479	1.944	6608.214	2.138
20.961	1.917	71011.340	245.117	1.489	6950.152	1.235
20.977	1.918	69894.073	252.400	1.195	6596.885	2.183
20.994	1.919	70491.664	242.245	1.848	6764.070	3.779
21.010	1.920	70307.656	250.713	1.926	6609.124	0.937
21.026	1.921	70705.729	251.683	2.002	6836.342	2.093
21.043	1.922	70980.676	201.024	1.605	6900.455	3.258
21.059	1.923	68574.146	211.885	1.660	6767.645	1.012
21.076	1.924	71943.601	235.285	1.633	6904.235	2.907
21.092	1.925	71407.615	214.310	1.067	6796.159	2.364
21.109	1.926	72936.874	208.868	1.322	6683.626	2.572
21.125	1.927	69982.547	212.258	1.320	6559.962	1.607
21.142	1.928	69413.933	215.809	0.899	6449.487	2.071
21.158	1.929	68847.766	228.958	0.958	6526.041	1.356
21.175	1.930	69232.186	236.385	1.231	6691.973	2.498
21.191	1.931	68098.436	213.990	1.837	6851.330	2.168
21.208	1.932	68058.789	196.404	1.496	6580.725	2.275
21.224	1.933	67531.806	224.438	1.397	6539.185	1.888
21.241	1.934	68497.300	203.039	1.471	6368.508	2.356
21.257	1.935	70408.340	273.741	1.705	6506.018	3.091
21.274	1.936	70507.873	226.937	1.465	6589.853	2.070
21.290	1.937	69756.340	215.286	1.773	6718.970	1.297
21.306	1.938	69179.108	240.409	2.143	6509.726	2.413
21.323	1.939	70184.118	287.103	1.439	6549.198	1.767
21.339	1.940	69671.728	211.925	1.183	6629.473	1.219
21.355	1.941	67465.844	184.521	1.475	6652.114	1.311
21.371	1.942	68522.990	246.458	1.667	6590.060	1.988
21.387	1.943	67517.245	225.020	2.376	6491.356	1.166
21.404	1.944	68248.444	256.234	1.607	6328.442	2.908
21.420	1.945	67609.968	233.063	1.905	6507.726	2.423
21.436	1.946	68403.681	273.087	2.204	6655.243	0.781
21.453	1.947	69161.569	218.966	1.035	6478.312	2.324
21.469	1.948	66014.557	199.950	1.748	6246.585	1.864
21.485	1.949	69614.256	270.205	3.159	6631.175	3.145
21.501	1.950	70190.146	253.464	1.560	6696.433	2.632
21.517	1.951	70124.789	273.034	1.370	6653.021	3.047
21.533	1.952	69104.178	294.800	1.696	6444.533	2.118
21.549	1.953	68251.355	259.852	3.124	6345.463	3.380
21.564	1.954	69312.095	230.616	1.122	6452.136	3.247
21.580	1.955	69861.207	204.885	1.212	6570.493	2.268
21.595	1.956	66859.924	219.531	1.596	6517.976	1.862
21.611	1.957	70393.584	273.813	1.326	6574.817	2.413
21.626	1.958	67678.266	221.279	2.052	6427.385	2.491
21.642	1.959	68253.382	216.298	1.489	6531.835	1.706
21.657	1.960	68266.533	245.406	1.910	6488.625	1.994
21.673	1.961	67463.624	234.726	1.423	6294.175	2.766
21.688	1.962	69089.444	245.798	1.643	6467.186	3.727
21.704	1.963	68131.129	279.430	1.020	6260.818	1.500
21.719	1.964	69182.019	226.035	1.721	6532.548	2.116
21.735	1.965	67949.717	243.242	2.361	6576.298	2.221
21.750	1.966	69545.663	279.994	1.752	6621.843	2.403
21.766	1.967	70243.357	262.206	1.067	6636.181	1.889
21.782	1.968	68130.806	218.195	1.560	6484.678	1.674
21.797	1.969	70406.805	227.003	0.920	6620.068	2.055
21.813	1.970	69831.959	218.010	1.221	6566.876	1.443
21.828	1.971	68685.722	217.428	1.529	6475.129	1.580
21.844	1.972	69196.380	219.046	1.567	6506.990	1.765
21.859	1.973	69617.017	224.455	1.924	6544.915	2.039
21.875	1.974	69607.837	224.514	1.306	6217.129	1.676
21.890	1.975	69752.962	236.132	1.114	6461.721	0.936
21.906	1.976	68644.589	225.005	1.653	6315.237	1.576
21.921	1.977	70260.570	266.421	1.836	6192.214	2.825
21.937	1.978	70004.902	247.121	0.878	6372.855	1.441
21.952	1.979	70055.462	221.861	1.310	6316.062	1.470
21.968	1.980	67615.463	211.976	1.209	6312.439	1.459
21.984	1.981	68817.785	212.284	1.463	6207.232	2.543
21.999	1.982	69107.222	169.030	2.426	6450.099	2.649
22.015	1.983	68824.506	215.099	1.940	6318.078	1.241
22.031	1.984	69383.415	235.590	1.284	6148.320	0.739
22.047	1.985	69700.763	219.325	1.774	6345.178	2.594
22.062	1.986	68359.079	207.771	1.560	5994.006	2.110
22.078	1.987	67081.011	233.851	2.124	6080.907	0.655
22.094	1.988	66897.736	229.998	1.071	6038.439	2.140
22.110	1.989	66506.078	216.480	1.177	6280.134	1.566
22.126	1.990	67797.218	215.557	1.451	6278.447	1.118
22.142	1.991	68339.762	158.816	1.761	6204.512	1.837
22.158	1.992	66176.885	200.233	1.455	6429.868	1.206
22.174	1.993	67319.857	237.116	1.245	6335.960	2.729
22.189	1.994	64941.652	215.817	1.363	6230.469	1.385
22.205	1.995	65989.483	222.138	1.028	6075.705	1.833
22.221	1.996	67132.876	284.363	1.319	6107.919	3.242
22.236	1.997	68208.152	223.158	1.952	6438.840	1.949
22.251	1.998	65130.355	237.890	1.913	5976.447	1.053
22.265	1.999	66662.717	224.510	1.817	5965.661	2.186
22.279	2.000	66509.937	254.472	1.744	6261.428	2.726
22.293	2.001	66303.308	255.402	1.327	6224.692	1.556
22.307	2.002	68424.344	310.227	1.438	6450.766	2.182
22.320	2.003	67235.111	269.060	2.278	6370.507	1.205
22.333	2.004	65760.232	270.695	1.439	5976.057	1.005
22.345	2.005	65548.497	196.916	1.249	6318.038	1.331
22.358	2.006	63774.644	246.121	1.387	6275.037	1.693
22.371	2.007	65177.178	242.060	1.528	6251.057	2.936
22.383	2.008	65602.037	231.319	1.257	6222.936	1.137
22.396	2.009	64555.421	217.712	2.250	6195.867	3.036
22.409	2.010	66735.043	270.495	1.794	6176.641	2.175
22.421	2.011	66320.467	239.179	1.858	6334.137	2.703
22.434	2.012	64845.291	199.777	1.258	6435.704	1.695
22.447	2.013	65461.309	292.307	1.626	6116.747	3.134
22.460	2.014	65547.111	267.044	1.291	6049.087	2.083
22.473	2.015	65681.825	250.755	1.343	6046.541	1.627
22.486	2.016	63735.149	182.415	0.866	6277.908	1.882
22.498	2.017	64829.790	205.050	1.097	6025.017	2.116
22.511	2.018	65127.726	209.639	1.581	6281.447	1.318
22.524	2.019	65859.983	209.485	2.238	6397.584	2.006
22.537	2.020	66171.834	207.761	2.005	6522.310	1.818
22.550	2.021	65765.898	232.470	2.629	6257.662	2.742
22.563	2.022	65146.464	235.759	1.250	6360.144	1.028
22.576	2.023	66965.389	192.659	1.938	6587.519	2.111
22.589	2.024	67505.334	260.532	1.370	6427.778	1.793
22.603	2.025	66060.643	250.999	1.525	6200.968	1.072
22.616	2.026	66852.821	198.940	1.478	6381.947	1.212
22.629	2.027	66846.647	174.973	1.963	6294.640	1.048
22.642	2.028	66262.829	208.577	1.158	6164.933	1.356
22.655	2.029	65981.074	162.912	1.953	6183.088	1.026
22.668	2.030	66710.746	216.419	0.812	6048.951	1.378
22.681	2.031	66988.182	184.452	0.936	6135.838	1.526
22.694	2.032	68087.637	202.820	0.632	6285.029	0.829
22.707	2.033	65951.461	213.426	1.504	6023.162	1.654
22.720	2.034	66022.848	183.663	1.119	6297.400	2.540
22.733	2.035	64175.389	172.595	1.222	6044.982	0.917
22.746	2.036	66002.100	252.048	1.968	6083.691	4.051
22.759	2.037	65937.403	184.218	1.268	6168.364	1.991
22.772	2.038	67038.858	222.454	1.507	6245.944	1.146
22.785	2.039	66660.459	235.101	2.063	6289.046	0.966
22.798	2.040	65955.104	203.949	1.087	6166.648	1.506
22.811	2.041	66076.921	170.936	0.886	6142.293	1.240
22.823	2.042	65954.149	267.480	1.746	5962.220	0.944
22.836	2.043	66157.011	196.858	1.196	6091.961	1.205
22.849	2.044	66446.685	233.048	1.048	6069.783	1.688
22.862	2.045	65962.541	213.952	1.516	6185.295	2.377
22.874	2.046	65831.782	201.771	2.185	6436.121	1.653
22.887	2.047	66149.411	179.676	1.910	6579.327	3.004
22.900	2.048	67949.400	220.459	1.923	6555.416	2.019
22.912	2.049	69182.752	278.838	1.593	6543.032	1.008
22.925	2.050	66157.350	204.698	1.627	6555.698	1.214
22.937	2.051	65895.787	255.625	1.366	6424.016	1.646
22.950	2.052	65940.738	173.643	1.477	6451.090	1.297
22.963	2.053	67444.032	192.358	1.053	6423.107	1.488
22.975	2.054	68829.572	218.011	1.077	6653.400	2.481
22.988	2.055	69385.800	296.468	1.733	6513.981	2.472
23.000	2.056	69680.804	221.460	2.959	6719.098	3.746
23.013	2.057	68761.101	227.845	1.263	6594.108	1.745
23.026	2.058	69234.419	224.323	1.595	6608.510	2.218
23.038	2.059	68153.953	225.880	1.319	6676.253	1.709
23.051	2.060	69858.956	288.195	1.772	6634.082	1.780
23.063	2.061	68628.600	250.193	1.124	6719.417	2.232
23.076	2.062	67053.165	250.520	1.072	6662.168	2.139
23.089	2.063	68517.190	247.866	1.340	6666.688	1.641
23.101	2.064	67601.690	214.814	1.505	6736.320	1.414
23.113	2.065	69529.617	264.148	1.066	6656.963	1.517
23.126	2.066	70156.692	263.658	1.126	6706.886	1.788
23.138	2.067	69629.602	253.976	1.566	6788.872	1.508
23.151	2.068	71882.588	235.621	1.596	6920.528	2.104
23.163	2.069	70000.443	199.457	1.140	6596.699	1.497
23.175	2.070	71313.289	249.981	1.691	6913.194	1.711
23.188	2.071	70964.617	228.912	1.195	6877.944	1.612
23.200	2.072	69157.757	214.682	1.427	6982.688	1.230
23.212	2.073	71552.947	253.288	1.282	7005.730	0.821
23.225	2.074	74379.330	236.523	1.749	7214.812	2.992
23.237	2.075	72931.147	223.561	1.141	6957.048	2.094
23.249	2.076	73189.715	237.758	1.622	7182.999	1.885
23.261	2.077	71769.539	184.029	1.355	7027.490	1.494
23.274	2.078	73546.305	237.101	1.538	7027.554	1.760
23.286	2.079	72465.528	288.904	1.878	7035.851	0.603
23.298	2.080	73660.085	267.768	1.080	7029.722	2.230
23.311	2.081	73303.356	248.032	1.833	7282.182	1.240
23.323	2.082	74048.689	260.423	1.851	7344.454	1.922
23.335	2.083	73451.524	286.042	1.852	7174.426	4.173
23.348	2.084	71971.742	245.128	2.054	7066.727	2.472
23.360	2.085	74288.892	255.265	1.239	7328.073	1.415
23.372	2.086	77906.248	275.017	1.223	7712.083	2.503
23.385	2.087	77217.499	282.709	1.913	7487.230	2.941
23.397	2.088	77499.821	237.680	2.135	7737.957	4.134
23.409	2.089	78149.528	301.260	1.413	7341.915	3.671
23.421	2.090	78076.860	267.323	1.429	7359.304	3.230
23.434	2.091	77558.645	268.112	2.628	7356.738	3.160
23.446	2.092	77558.140	305.459	1.368	7417.837	2.877
23.458	2.093	74891.754	296.024	1.800	7137.066	2.281
23.470	2.094	78762.956	280.959	2.099	7343.595	2.332
23.482	2.095	79280.261	243.740	0.898	7395.049	2.930
23.494	2.096	77421.303	261.057	2.180	7361.994	1.947
23.506	2.097	78068.663	293.721	1.597	7237.587	2.217
23.519	2.098	77287.986	250.490	1.412	7100.966	2.587
23.532	2.099	76892.811	236.824	1.572	7306.404	2.372
23.544	2.100	76535.708	215.317	0.980	7468.868	1.247
23.557	2.101	78305.645	357.011	1.606	7140.182	3.359
23.570	2.102	79119.876	282.791	1.526	7246.596	2.226
23.582	2.103	78469.741	294.676	1.893	7609.359	1.221
23.595	2.104	79739.274	327.723	2.886	7634.136	2.337
23.608	2.105	79999.916	308.970	2.029	7430.241	2.241
23.621	2.106	79665.421	263.404	1.899	7373.177	1.920
23.633	2.107	78715.586	266.829	1.845	7665.061	3.229
23.646	2.108	80250.507	300.456	1.324	7633.356	2.180
23.659	2.109	78753.558	279.647	2.367	7729.156	2.017
23.671	2.110	79403.479	274.647	3.127	7534.583	2.805
23.684	2.111	78823.837	280.172	2.798	7757.820	3.025
23.697	2.112	80060.562	289.525	2.090	7659.776	1.979
23.709	2.113	79237.986	278.985	1.203	7582.824	2.227
23.722	2.114	77862.053	240.370	2.818	8006.231	1.439
23.735	2.115	77723.059	257.866	2.785	7807.435	2.952
23.748	2.116	77657.044	239.780	1.772	7985.218	2.011
23.761	2.117	79635.958	326.472	2.077	7589.900	1.689
23.774	2.118	79643.859	306.709	1.150	7664.892	2.506
23.787	2.119	79792.670	332.305	1.463	7369.478	1.809
23.800	2.120	79640.084	332.591	1.516	7357.526	1.975
23.812	2.121	80168.410	274.881	3.080	7907.509	2.238
23.825	2.122	79384.668	183.847	1.935	7877.943	2.576
23.838	2.123	79897.682	297.308	2.282	7569.490	2.138
23.850	2.124	79564.020	335.542	2.709	7877.503	3.344
23.863	2.125	78598.020	262.751	2.200	7464.920	2.984
23.876	2.126	78266.477	283.256	1.869	7609.846	1.459
23.889	2.127	80092.905	300.128	1.908	7693.273	1.624
23.902	2.128	77958.457	273.701	3.466	7805.301	2.934
23.915	2.129	80900.173	359.728	2.822	7701.904	3.145
23.928	2.130	79166.022	276.523	1.931	7810.725	2.292
23.940	2.131	79181.810	254.972	2.001	7818.217	2.310
23.953	2.132	79965.213	313.849	1.583	7650.194	2.909
23.966	2.133	78520.952	305.068	4.332	8004.252	3.066
23.979	2.134	78363.778	257.124	1.925	7615.070	2.798
23.992	2.135	78600.765	238.216	1.620	7784.906	1.310
24.004	2.136	79120.141	286.771	2.096	7515.910	3.672
24.017	2.137	77487.360	241.938	1.693	7588.340	1.538
24.030	2.138	79625.598	320.304	1.807	7282.120	2.183
24.043	2.139	80597.508	266.390	2.073	8209.211	2.239
24.056	2.140	80684.161	206.533	1.791	7994.349	1.436
24.068	2.141	79100.487	296.203	1.751	7646.745	2.898
24.081	2.142	80380.491	277.825	2.519	7882.280	2.087
24.094	2.143	78783.673	312.169	1.693	7617.172	1.329
24.107	2.144	81216.699	339.036	1.919	7702.998	2.816
24.120	2.145	81154.844	242.447	1.908	7804.525	2.996
24.132	2.146	81026.608	283.341	1.950	7827.725	1.660
24.145	2.147	81704.597	269.656	1.496	7697.714	2.106
24.158	2.148	80879.928	320.843	2.050	7436.089	1.856
24.171	2.149	80385.179	227.409	3.141	7630.011	1.147
24.184	2.150	81510.133	298.885	1.847	7570.004	1.946
24.197	2.151	79934.768	207.690	1.382	7524.398	1.735
24.210	2.152	81121.371	243.267	1.303	7459.852	1.798
24.223	2.153	82974.736	237.474	0.975	7560.970	2.383
24.235	2.154	80906.329	271.038	1.611	7338.211	1.946
24.248	2.155	82216.893	266.102	1.898	7559.673	2.388
24.261	2.156	80527.336	255.589	2.186	7402.580	1.307
24.274	2.157	83359.250	300.060	1.339	7471.261	1.973
24.287	2.158	82324.504	306.111	1.592	7494.159	1.899
24.299	2.159	83405.917	299.586	1.488	7143.645	1.514
24.312	2.160	83827.459	268.291	2.115	7253.422	1.096
24.325	2.161	82681.672	242.582	1.233	7436.892	1.299
24.338	2.162	82406.562	242.242	1.251	7197.718	1.251
24.351	2.163	82414.094	233.185	1.615	7486.659	1.675
24.364	2.164	82519.132	201.446	1.344	7581.480	1.304
24.377	2.165	85906.227	263.101	1.550	7585.470	1.263
24.389	2.166	85870.475	272.694	1.335	7393.697	0.963
24.402	2.167	86250.306	251.133	1.096	7203.756	0.804
24.415	2.168	88835.053	245.545	1.054	6947.297	0.847
24.428	2.169	87347.541	237.728	1.366	6853.391	1.232
24.441	2.170	84056.372	283.529	1.796	7132.151	1.872
24.453	2.171	81220.668	306.939	1.953	7087.539	2.951
24.466	2.172	80411.477	234.317	1.756	7212.748	1.595
24.479	2.173	80334.140	242.224	1.509	7371.431	3.017
24.492	2.174	80776.477	292.507	1.609	7417.703	1.983
24.505	2.175	81127.811	302.256	1.393	7636.637	1.768
24.518	2.176	81166.973	287.701	2.623	7888.370	1.761
24.531	2.177	81333.276	331.217	1.920	7773.432	3.906
24.544	2.178	79224.547	305.177	1.934	7502.005	2.074
24.557	2.179	80615.424	265.739	1.811	7615.716	3.475
24.570	2.180	83545.776	312.445	2.073	7875.524	3.531
24.583	2.181	81671.538	294.851	2.580	7833.189	3.025
24.595	2.182	82468.204	322.409	3.371	7830.588	3.173
24.608	2.183	79031.867	304.059	2.658	7412.935	4.566
24.621	2.184	81388.091	304.312	1.667	7819.093	3.182
24.634	2.185	81768.048	306.086	1.692	7597.070	2.971
24.647	2.186	81433.846	290.937	1.517	7419.750	2.028
24.660	2.187	81596.615	311.199	1.653	7574.406	2.536
24.673	2.188	81202.494	258.477	1.734	7360.203	1.696
24.686	2.189	83628.494	236.980	2.319	7243.608	1.324
24.699	2.190	81655.713	278.884	3.065	7648.442	2.109
24.712	2.191	83702.132	332.904	2.937	7934.386	3.285
24.725	2.192	82361.026	266.627	4.074	8165.968	3.935
24.738	2.193	80609.878	319.015	4.166	7817.156	2.847
24.751	2.194	82407.397	340.358	2.579	7847.159	3.118
24.764	2.195	81754.361	350.111	3.390	8090.072	3.521
24.776	2.196	80408.988	312.305	3.077	7637.520	2.690
24.789	2.197	80581.724	269.174	2.198	7689.350	2.200
24.802	2.198	81394.101	343.135	2.265	8004.426	2.069
24.814	2.199	80133.037	344.205	2.026	7848.971	3.566
24.827	2.200	80338.364	269.085	4.294	8156.142	3.136
24.839	2.201	79391.175	314.201	2.847	8076.748	2.027
24.852	2.202	79767.385	277.655	2.340	7932.655	2.149
