/* DATA DESCRIPTION:
Citation:	Hennekam, Rick; Van der Bolt, Bregje; Van Nes, Egbert H; de Lange, Gert J; Scheffer, Marten; Reichart, Gert-Jan (2020): Calibrated XRF-scanning data (mm resolution) for elements Al, Ba, Mo, Ti, and U in Mediterranean core MS66PC. PANGAEA, https://doi.org/10.1594/PANGAEA.923193, 
	In: Hennekam, R et al. (2020): Calibrated XRF-scanning data (mm resolution) and calibration data (ICP-OES and ICP-MS) for elements Al, Ba, Mo, Ti, and U in Mediterranean cores MS21, MS66, and 64PE406E1. PANGAEA, https://doi.org/10.1594/PANGAEA.923197
Keyword(s):	geochemistry; Mediterranean Sea; sapropels; trace elements; XRF-scanning
Project(s):	Geochemical scanning of climate change analogues to assess future hypoxia in restricted basins (SCANALOGUE) (URI: https://www.nioz.nl/en/research/projects/4267-0)
Coverage:	LATITUDE: 33.031670 * LONGITUDE: 31.798730
	DATE/TIME START: 2004-07-11T12:12:52 * DATE/TIME END: 2004-07-11T12:12:52
	MINIMUM DEPTH, sediment/rock: 0.395 m * MAXIMUM DEPTH, sediment/rock: 6.305 m
Event(s):	MS66PC (MIMES_96) * LATITUDE: 33.031670 * LONGITUDE: 31.798730 * DATE/TIME: 2004-07-11T12:12:52 * ELEVATION: -1630.0 m * LOCATION: Nile Fan * CAMPAIGN: MIMES * BASIS: Pelagia (URI: https://www.nioz.nl/en/facilities/research-vessels/RV-pelagia) * METHOD/DEVICE: Piston corer (PC) * COMMENT: MS66PC Bottom
Parameter(s):	AGE [ka BP] (Age) * GEOCODE * PI: Hennekam, Rick (https://orcid.org/0000-0002-8823-4519, rickhennekam@gmail.com)
	DEPTH, sediment/rock [m] (Depth) * GEOCODE * PI: Hennekam, Rick (https://orcid.org/0000-0002-8823-4519, rickhennekam@gmail.com)
	Aluminium [mg/kg] (Al) * PI: Hennekam, Rick (https://orcid.org/0000-0002-8823-4519, rickhennekam@gmail.com) * METHOD/DEVICE: X-ray fluorescence (XRF)
	Barium [mg/kg] (Ba) * PI: Hennekam, Rick (https://orcid.org/0000-0002-8823-4519, rickhennekam@gmail.com) * METHOD/DEVICE: X-ray fluorescence (XRF)
	Molybdenum [mg/kg] (Mo) * PI: Hennekam, Rick (https://orcid.org/0000-0002-8823-4519, rickhennekam@gmail.com) * METHOD/DEVICE: X-ray fluorescence (XRF)
	Titanium [mg/kg] (Ti) * PI: Hennekam, Rick (https://orcid.org/0000-0002-8823-4519, rickhennekam@gmail.com) * METHOD/DEVICE: X-ray fluorescence (XRF)
	Uranium [mg/kg] (U) * PI: Hennekam, Rick (https://orcid.org/0000-0002-8823-4519, rickhennekam@gmail.com) * METHOD/DEVICE: X-ray fluorescence (XRF)
License:	Creative Commons Attribution 4.0 International (CC-BY-4.0)
Size:	27445 data points
*/
Age [ka BP]	Depth [m]	Al [mg/kg]	Ba [mg/kg]	Mo [mg/kg]	Ti [mg/kg]	U [mg/kg]
54.681	2.557	59185.687	262.077	1.799	5147.794	2.749
54.705	2.558	57943.346	211.330	2.375	5244.800	1.990
54.729	2.559	60940.661	223.995	2.223	5347.974	3.115
54.753	2.560	60065.194	234.133	2.079	5204.450	1.619
54.777	2.561	60461.400	147.030	1.228	5426.979	1.599
54.801	2.562	61377.056	185.157	2.329	5502.844	1.586
54.825	2.563	61067.812	198.079	1.332	5440.594	2.709
54.849	2.564	61706.320	234.542	3.007	5370.680	2.002
54.873	2.565	61371.144	201.713	1.572	5241.637	1.818
54.897	2.566	60459.737	167.365	1.699	5453.405	2.001
54.922	2.567	61422.204	185.240	3.141	5359.185	1.441
54.946	2.568	61868.421	244.663	1.116	5250.432	0.776
54.970	2.569	60522.878	152.620	1.902	5595.190	2.202
54.994	2.570	61658.463	194.601	1.675	5392.762	3.748
55.018	2.571	61854.194	240.501	2.387	5287.710	1.874
55.042	2.572	60432.876	181.641	2.387	5670.263	1.449
55.066	2.573	62064.386	195.986	1.891	5495.703	1.651
55.090	2.574	62071.223	190.223	1.771	5389.473	1.628
55.114	2.575	61337.343	199.540	1.923	5398.777	1.485
55.138	2.576	59881.935	220.892	2.078	5241.616	2.117
55.162	2.577	60939.839	194.882	2.117	5395.138	1.679
55.186	2.578	61054.847	185.533	1.547	5340.771	2.051
55.210	2.579	61292.784	205.193	2.326	5338.223	1.557
55.234	2.580	61795.356	207.345	1.959	5467.625	2.684
55.258	2.581	60258.596	202.414	2.122	5378.828	2.099
55.282	2.582	60607.967	169.225	2.177	5561.265	2.504
55.306	2.583	60645.021	151.916	2.287	5388.941	1.865
55.330	2.584	60852.056	220.788	1.955	5092.543	2.466
55.354	2.585	60701.160	192.989	1.548	5281.225	1.774
55.378	2.586	60587.875	143.198	1.595	5610.148	2.038
55.403	2.587	60163.189	215.974	1.481	5200.994	2.068
55.427	2.588	60011.040	181.701	1.759	5234.659	1.894
55.451	2.589	60049.645	168.402	2.386	5294.348	2.366
55.475	2.590	60109.698	187.041	2.281	5218.922	1.626
55.499	2.591	60963.440	204.220	2.211	5368.519	2.141
55.523	2.592	58902.425	148.564	1.281	5289.635	1.571
55.547	2.593	59299.676	156.156	1.101	5405.877	1.351
55.571	2.594	60185.905	205.076	1.748	5300.487	1.584
55.595	2.595	58374.091	196.472	2.535	5205.091	1.935
55.619	2.596	58720.369	145.714	2.704	5408.955	1.290
55.643	2.597	61248.243	205.311	2.708	5522.474	2.930
55.667	2.598	61539.261	251.852	1.386	5425.553	3.559
55.691	2.599	59527.783	217.079	2.337	5423.656	1.729
55.715	2.600	59624.880	177.804	1.934	5518.895	1.560
55.739	2.601	59255.934	175.080	2.263	5325.889	1.689
55.763	2.602	59789.065	210.591	1.927	5449.660	2.172
55.787	2.603	58653.381	175.404	1.866	5398.559	1.857
55.811	2.604	58471.469	215.326	1.856	5306.642	2.247
55.835	2.605	60789.562	200.324	1.628	5428.048	3.173
55.859	2.606	60448.795	177.461	1.884	5527.502	2.871
55.884	2.607	59645.029	201.468	2.736	5516.074	2.763
55.908	2.608	59255.419	224.991	1.779	5342.843	3.752
55.932	2.609	58646.475	158.397	1.564	5566.243	2.936
55.956	2.610	59792.209	194.641	2.795	5513.181	3.120
55.980	2.611	60160.383	208.352	1.972	5426.544	3.516
56.004	2.612	60255.045	228.182	2.107	5471.464	1.941
56.028	2.613	61242.192	171.871	1.058	5505.479	0.968
56.052	2.614	61864.718	202.000	2.394	5601.965	4.279
56.076	2.615	60135.701	158.583	1.443	5516.729	1.635
56.100	2.616	59425.762	160.453	2.428	5545.906	2.236
56.124	2.617	60817.484	243.442	2.066	5474.791	3.372
56.148	2.618	61113.750	232.746	1.974	5351.344	2.804
56.172	2.619	61185.561	195.993	2.462	5530.057	3.355
56.196	2.620	60596.535	174.140	2.220	5417.823	2.681
56.220	2.621	60302.010	201.687	1.292	5345.975	3.531
56.244	2.622	60032.426	155.300	1.928	5360.381	1.826
56.268	2.623	60902.225	169.602	2.307	5482.190	3.107
56.292	2.624	60304.750	190.440	2.708	5433.100	3.362
56.316	2.625	58714.254	168.485	1.958	5372.489	2.184
56.341	2.626	60618.393	175.956	1.785	5500.963	3.912
56.365	2.627	59432.490	181.667	1.693	5365.210	1.701
56.389	2.628	60849.372	224.887	1.694	5258.911	2.806
56.413	2.629	60732.476	182.059	1.135	5259.716	3.004
56.437	2.630	59534.373	209.486	1.510	5418.680	2.259
56.461	2.631	60882.895	194.217	1.403	5418.299	2.885
56.485	2.632	58360.181	155.596	1.821	5384.370	1.720
56.509	2.633	59054.282	140.946	1.786	5347.391	1.271
56.533	2.634	61213.409	192.768	1.736	5311.849	1.854
56.557	2.635	61380.579	177.326	2.110	5481.976	3.243
56.581	2.636	59414.734	189.389	2.196	5430.923	2.016
56.605	2.637	59951.449	215.462	1.640	5431.136	2.442
56.629	2.638	61010.395	219.244	2.348	5329.357	2.231
56.653	2.639	60329.025	152.039	1.510	5600.853	2.382
56.677	2.640	60764.954	205.079	1.933	5661.619	2.332
56.701	2.641	61792.682	169.895	2.038	5444.829	2.073
56.725	2.642	60422.865	198.394	1.994	5375.756	1.831
56.749	2.643	60052.579	150.554	2.769	5433.722	1.677
56.773	2.644	60551.315	176.916	2.714	5396.950	1.772
56.797	2.645	60290.263	167.940	1.301	5477.887	2.922
56.822	2.646	59515.526	207.819	1.619	5283.966	1.936
56.846	2.647	60240.766	212.126	1.737	5435.466	3.786
56.870	2.648	58715.074	198.737	3.146	5377.575	2.183
56.894	2.649	60765.084	177.347	1.201	5516.225	1.652
56.918	2.650	59286.125	174.927	2.427	5403.262	1.821
56.942	2.651	59394.745	150.016	1.583	5429.035	1.357
56.966	2.652	59220.782	223.247	2.271	5352.445	1.986
56.990	2.653	60734.967	167.601	2.833	5511.218	2.919
57.014	2.654	59356.769	207.449	1.532	5352.526	1.859
57.038	2.655	60868.779	198.361	1.787	5468.071	2.472
57.062	2.656	60140.572	161.455	2.058	5602.942	2.087
57.086	2.657	61605.314	190.238	1.939	5553.693	2.400
57.110	2.658	62579.853	208.032	1.549	5541.405	1.953
57.134	2.659	62219.260	176.257	2.467	5487.437	2.603
57.158	2.660	62837.780	145.753	2.591	5652.572	2.600
57.182	2.661	60551.388	141.546	1.800	5737.225	1.976
57.206	2.662	62279.827	243.464	1.533	5486.451	2.141
57.230	2.663	61442.701	232.866	3.594	5266.614	2.136
57.254	2.664	61627.179	171.051	1.718	5374.474	1.926
57.278	2.665	61194.425	156.550	2.326	5378.537	1.886
57.303	2.666	63557.791	204.467	1.434	5563.457	2.649
57.327	2.667	59515.596	199.986	2.077	5566.540	2.800
57.351	2.668	62788.006	202.932	1.647	5651.009	3.203
57.375	2.669	61723.743	156.052	1.666	5549.547	3.210
57.399	2.670	61454.354	199.261	1.731	5522.842	2.110
57.423	2.671	61589.251	196.227	1.835	5466.535	3.247
57.447	2.672	63361.092	271.350	2.108	5382.139	3.362
57.471	2.673	61190.781	189.205	3.539	5500.954	1.942
57.495	2.674	61056.565	200.344	2.780	5311.753	3.700
57.519	2.675	60887.065	199.896	2.362	5283.288	2.602
57.543	2.676	63642.703	203.640	2.348	5473.066	2.344
57.567	2.677	62947.615	232.396	3.087	5521.671	2.472
57.591	2.678	62366.510	201.609	1.772	5588.129	2.225
57.615	2.679	62943.274	200.215	1.331	5524.324	0.809
57.639	2.680	62821.772	190.403	2.177	5600.591	2.624
57.663	2.681	61213.363	185.648	1.844	5467.703	2.688
57.687	2.682	62170.823	195.159	2.654	5384.446	1.780
57.711	2.683	61768.462	218.035	2.038	5418.487	3.240
57.735	2.684	62139.775	156.123	1.588	5487.485	2.089
57.759	2.685	61822.457	163.734	1.515	5514.176	1.831
57.784	2.686	62750.491	230.312	2.722	5502.404	4.085
57.808	2.687	61124.431	162.322	1.410	5563.319	1.751
57.832	2.688	62220.463	195.960	2.088	5480.386	2.309
57.856	2.689	62041.226	186.798	1.802	5439.395	4.181
57.880	2.690	63309.476	215.551	1.449	5636.959	2.422
57.904	2.691	63115.480	205.668	2.460	5663.967	1.637
57.928	2.692	63547.502	154.483	1.536	5788.263	2.777
57.952	2.693	64051.866	212.361	1.817	5598.101	2.585
57.976	2.694	64690.303	173.478	3.656	5718.760	2.520
58.000	2.695	63599.960	191.146	2.978	5647.468	2.729
58.024	2.696	65644.861	163.816	1.970	5903.755	2.310
58.048	2.697	64801.697	170.421	2.319	5894.567	1.673
58.072	2.698	63093.897	159.416	1.465	5706.494	0.925
58.096	2.699	64457.090	189.938	2.005	5759.344	2.186
58.120	2.700	63628.766	196.308	2.497	5678.780	1.886
58.144	2.701	62794.098	231.122	1.271	5571.266	1.996
58.168	2.702	63301.334	167.002	2.517	5574.012	2.408
58.192	2.703	64535.131	247.938	2.315	5565.962	1.997
58.216	2.704	63039.981	226.664	2.396	5639.037	2.520
58.241	2.705	62410.649	167.424	2.401	5686.837	2.723
58.265	2.706	63703.857	263.897	1.381	5509.793	1.483
58.289	2.707	60544.483	191.870	2.941	5574.004	3.618
58.313	2.708	61791.540	164.234	1.827	5491.956	0.972
58.337	2.709	62689.000	219.504	2.157	5474.290	2.736
58.361	2.710	62281.708	202.516	1.556	5452.675	2.326
58.385	2.711	62608.268	202.554	1.752	5444.531	2.539
58.409	2.712	61540.308	191.272	1.644	5277.402	2.004
58.433	2.713	61441.426	132.486	2.933	5331.565	2.072
58.457	2.714	62241.766	189.525	1.563	5047.400	2.313
58.481	2.715	60129.078	183.183	2.164	5212.867	2.155
58.505	2.716	62504.487	152.458	2.486	5566.840	1.248
58.529	2.717	62741.187	165.793	2.501	5465.723	1.788
58.553	2.718	62580.115	215.947	2.691	5323.840	1.473
58.577	2.719	63472.478	158.804	1.315	5345.494	1.914
58.601	2.720	64200.443	145.482	1.193	5458.804	1.180
58.625	2.721	63758.565	146.665	2.431	5671.501	2.012
58.649	2.722	63637.211	147.984	1.316	5516.324	1.801
58.673	2.723	63014.682	180.648	2.395	5423.184	4.093
58.697	2.724	62379.443	162.304	1.597	5483.042	1.204
58.722	2.725	61467.929	187.432	1.593	4933.809	3.113
58.746	2.726	63671.652	186.338	1.922	5489.638	1.733
58.770	2.727	64697.995	214.185	1.862	5484.537	3.421
58.794	2.728	63323.606	150.298	2.128	5404.688	2.143
58.818	2.729	64396.748	159.858	1.683	5536.633	2.839
58.842	2.730	63116.461	167.834	1.596	5430.941	0.891
58.866	2.731	63579.957	155.976	1.506	5672.099	1.163
58.890	2.732	63186.505	178.420	3.296	5594.873	0.741
58.914	2.733	63681.316	133.121	2.031	5595.722	1.127
58.938	2.734	63541.800	187.783	1.583	5662.576	2.262
58.962	2.735	62902.801	177.022	2.802	5736.049	2.770
58.986	2.736	63065.471	180.426	2.346	5784.105	2.122
59.010	2.737	63933.190	139.834	3.861	5774.212	1.647
59.034	2.738	62959.025	198.533	1.954	5657.742	2.171
59.058	2.739	61369.584	202.825	2.165	5430.614	2.801
59.082	2.740	62081.749	165.702	2.971	5688.271	3.407
59.106	2.741	62476.007	175.151	1.425	5468.749	1.634
59.130	2.742	63619.588	166.837	2.384	5648.720	4.051
59.154	2.743	62877.618	210.191	2.227	5509.002	4.430
59.178	2.744	62584.598	195.914	2.375	5495.061	5.059
59.203	2.745	64065.224	160.414	2.289	5797.892	2.690
59.227	2.746	63501.708	165.373	1.323	5628.646	2.059
59.251	2.747	63158.492	196.653	1.970	5583.303	2.423
59.275	2.748	64058.534	141.220	1.892	5805.301	1.892
59.299	2.749	63798.367	168.486	2.030	5490.003	1.972
59.323	2.750	63259.759	189.832	1.302	5321.177	1.548
59.347	2.751	64311.309	173.337	2.064	5517.348	1.262
59.371	2.752	64734.437	195.805	1.565	5364.032	2.101
59.395	2.753	64811.904	155.262	1.121	5603.698	2.006
59.419	2.754	65737.979	182.840	1.236	5664.326	1.649
59.443	2.755	64950.540	170.182	1.911	5347.984	2.341
59.467	2.756	65464.473	170.956	1.507	5508.221	1.878
59.491	2.757	63940.645	129.476	1.891	5573.879	1.645
59.515	2.758	64888.552	191.711	1.353	5392.036	2.384
59.539	2.759	64614.781	226.097	1.168	5386.339	2.343
59.563	2.760	65365.858	185.190	1.416	5302.838	2.809
59.587	2.761	63521.016	179.303	1.873	5306.970	1.825
59.611	2.762	62787.197	142.321	2.136	5499.603	1.687
59.635	2.763	61925.630	198.557	1.931	5187.725	1.219
59.659	2.764	62122.868	166.587	2.107	5153.648	1.704
59.684	2.765	61746.023	176.629	1.971	5235.660	1.650
59.708	2.766	64527.623	193.529	2.015	5299.459	2.108
59.732	2.767	62885.110	167.818	0.889	5368.920	1.512
59.756	2.768	64732.552	153.402	1.698	5777.870	2.318
59.780	2.769	65000.979	162.069	1.381	5534.155	2.875
59.804	2.770	65440.375	186.013	2.918	5450.451	2.124
59.828	2.771	64565.242	192.713	1.703	5299.880	1.745
59.852	2.772	65282.400	166.829	1.333	5527.086	2.866
59.876	2.773	64531.941	192.368	2.200	5375.565	2.074
59.900	2.774	66044.202	161.142	2.648	5543.208	1.658
59.924	2.775	66662.640	170.565	2.162	5478.927	1.815
59.948	2.776	66704.237	130.360	2.370	5704.800	2.090
59.972	2.777	64990.714	171.740	2.089	5353.044	0.525
59.996	2.778	66431.808	150.613	1.774	5677.891	2.103
60.020	2.779	65404.316	145.436	2.731	5443.563	1.617
60.044	2.780	64579.022	174.687	2.227	5341.376	2.268
60.068	2.781	67194.458	165.110	1.759	5442.664	0.619
60.092	2.782	66581.387	195.980	1.729	5544.936	2.905
60.116	2.783	65777.331	214.940	2.896	5499.048	1.027
60.141	2.784	68520.141	193.879	2.130	5473.166	1.583
60.165	2.785	66528.127	164.451	1.524	5542.151	1.750
60.189	2.786	66483.266	177.496	2.159	5513.483	1.549
60.213	2.787	66360.445	141.129	1.279	5469.851	1.533
60.237	2.788	66152.327	195.333	1.835	5568.038	1.578
60.261	2.789	66126.306	161.451	2.756	5679.647	0.888
60.285	2.790	67097.516	158.371	1.613	5690.928	1.051
60.309	2.791	66916.364	176.743	3.102	5678.422	1.583
60.333	2.792	68221.061	185.336	3.067	5857.143	2.433
60.357	2.793	67267.776	155.989	2.524	5675.722	2.543
60.381	2.794	68645.467	180.091	1.885	5759.438	2.062
60.405	2.795	67728.855	237.633	3.161	5566.343	3.901
60.429	2.796	68145.929	189.851	1.874	5640.417	1.913
60.453	2.797	67769.656	156.616	1.896	5719.609	0.730
60.477	2.798	68343.258	241.536	2.019	5529.834	1.692
60.501	2.799	67862.553	200.978	1.353	5483.582	0.704
60.525	2.800	68412.212	154.035	2.310	5690.573	1.276
60.549	2.801	68179.016	201.613	2.123	5370.457	1.966
60.573	2.802	65535.278	147.677	1.757	5376.026	1.722
60.597	2.803	69185.824	199.952	1.566	5450.575	1.671
60.622	2.804	67385.993	200.145	2.000	5331.377	1.889
60.646	2.805	66344.149	217.394	1.173	5374.135	1.785
60.670	2.806	65098.126	181.561	2.280	5424.500	1.448
60.694	2.807	66355.917	147.125	1.339	5468.169	2.026
60.718	2.808	69102.140	209.635	1.173	5559.316	1.202
60.742	2.809	68391.320	213.792	2.086	5420.758	1.995
60.766	2.810	68764.977	167.466	1.612	5612.525	2.157
60.790	2.811	67868.542	244.029	2.977	5249.565	1.487
60.814	2.812	68362.851	177.396	2.022	5392.607	1.375
60.838	2.813	68788.356	117.508	1.368	5620.569	0.876
60.862	2.814	68473.164	160.697	1.144	5448.127	1.243
60.886	2.815	67388.604	120.461	1.950	5662.688	1.123
60.910	2.816	70350.078	198.079	2.015	5464.943	1.984
60.934	2.817	68020.812	147.752	1.863	5334.749	1.311
60.958	2.818	70226.288	213.057	2.445	5417.199	1.304
60.982	2.819	67348.370	174.871	2.367	5481.384	0.862
61.006	2.820	69462.922	233.303	1.651	5267.230	1.702
61.030	2.821	71514.059	221.214	1.536	5424.013	1.949
61.054	2.822	72544.074	170.184	1.673	5499.789	1.715
61.078	2.823	74091.131	181.211	1.299	5425.307	1.230
61.103	2.824	71853.299	192.541	1.103	5210.042	1.395
61.127	2.825	75269.185	233.158	1.830	5324.002	1.181
61.151	2.826	74997.874	164.692	1.094	5439.116	0.471
61.175	2.827	70065.833	167.505	1.530	5264.265	1.018
61.199	2.828	74659.007	194.276	1.394	5029.081	1.244
61.223	2.829	74737.612	207.539	1.530	5319.517	0.526
61.247	2.830	73014.929	129.303	1.794	5542.400	1.368
61.271	2.831	72971.314	223.955	2.092	5218.654	1.801
61.295	2.832	71328.587	164.722	2.439	5562.027	1.242
61.319	2.833	71548.101	186.136	2.448	5641.418	1.327
61.343	2.834	72263.972	213.600	2.007	5601.377	1.598
61.367	2.835	69953.717	248.107	1.602	5844.172	2.336
61.391	2.836	70026.155	179.324	1.828	5648.583	1.338
61.415	2.837	72116.830	193.437	2.276	5802.822	2.487
61.439	2.838	71489.699	233.874	2.387	5516.960	2.258
61.463	2.839	70227.353	191.582	1.608	5683.290	1.449
61.487	2.840	70805.401	154.719	1.223	5729.496	0.665
61.511	2.841	73637.589	226.445	2.417	5606.302	1.917
61.535	2.842	72231.804	193.990	1.230	5644.058	1.184
61.559	2.843	72899.545	236.817	1.312	5339.074	1.501
61.584	2.844	73202.214	212.744	1.301	5423.890	0.909
61.608	2.845	74297.207	236.798	1.715	5319.475	0.686
61.632	2.846	74715.363	160.405	1.182	5322.504	0.532
61.656	2.847	75214.770	184.737	1.483	5374.021	1.145
61.680	2.848	74063.179	221.272	3.919	5588.385	0.735
61.704	2.849	72668.132	175.100	2.010	5645.122	2.214
61.728	2.850	74574.398	227.501	1.448	5734.799	1.448
61.752	2.851	74375.342	207.385	1.692	5572.725	1.043
61.776	2.852	72370.500	235.051	1.583	5533.820	1.155
61.800	2.853	72904.987	210.560	1.501	5574.398	1.862
61.824	2.854	73359.417	231.045	1.891	5611.507	1.452
61.848	2.855	73218.933	245.977	0.979	5632.577	1.920
61.872	2.856	72569.328	258.452	1.385	5402.105	1.348
61.896	2.857	74915.228	238.739	2.344	5707.306	1.891
61.920	2.858	76041.716	252.203	1.506	5222.245	1.002
61.944	2.859	76310.503	246.482	1.746	5700.791	1.255
61.968	2.860	74810.832	225.419	1.127	5543.420	1.863
61.992	2.861	73836.464	283.122	2.637	5622.377	1.682
62.016	2.862	75560.248	226.490	2.204	5629.434	1.510
62.041	2.863	75972.609	222.693	1.311	5697.609	1.060
62.065	2.864	80947.789	182.486	1.179	5853.924	1.676
62.089	2.865	82575.090	255.049	1.187	5436.702	0.756
62.113	2.866	78421.462	209.774	1.936	5395.472	1.253
62.137	2.867	80942.594	159.218	1.562	5690.726	0.735
62.161	2.868	80954.774	238.589	1.819	5395.087	1.342
62.185	2.869	78571.421	197.738	1.930	5534.319	1.856
62.209	2.870	76895.811	201.959	1.655	5731.041	1.487
62.233	2.871	74792.849	202.545	1.247	5921.581	1.709
62.257	2.872	75376.878	195.821	2.214	5884.703	0.824
62.281	2.873	76622.416	221.242	1.237	5878.201	1.484
62.305	2.874	74576.618	209.596	1.801	5749.416	1.409
62.329	2.875	78059.747	210.198	1.436	5850.805	1.319
62.353	2.876	76189.635	205.207	2.167	5819.366	2.776
62.377	2.877	77544.171	226.545	1.839	5820.129	2.042
62.401	2.878	76995.691	229.524	1.159	5937.998	1.432
62.425	2.879	75575.579	151.629	1.574	6000.721	1.721
62.449	2.880	75784.223	178.855	1.243	5929.141	1.142
62.473	2.881	73910.227	199.939	1.528	5703.857	1.300
62.497	2.882	75872.768	201.265	1.417	5884.955	1.126
62.522	2.883	74329.052	155.610	1.610	5881.899	1.074
62.546	2.884	74741.855	190.468	1.194	5683.492	2.021
62.570	2.885	75949.616	185.963	1.451	5597.749	1.407
62.594	2.886	75790.973	165.883	1.937	5744.336	0.765
62.618	2.887	73283.829	195.547	1.138	5705.052	1.310
62.642	2.888	73926.822	190.349	1.420	5809.034	1.182
62.666	2.889	73268.105	243.962	1.908	5554.721	1.422
62.690	2.890	75544.324	202.410	1.035	5632.239	1.170
62.714	2.891	72734.995	169.883	2.042	5663.648	1.254
62.738	2.892	71907.463	178.385	2.132	5819.808	1.897
62.762	2.893	71889.684	204.580	1.395	5924.176	2.102
62.786	2.894	74405.234	169.505	1.550	5905.067	1.971
62.810	2.895	71835.726	223.971	2.137	5694.308	2.097
62.834	2.896	72565.359	231.827	2.109	5724.262	1.312
62.858	2.897	72392.510	206.960	1.783	5861.470	1.820
62.882	2.898	71723.339	170.295	1.464	5935.408	0.978
62.906	2.899	70331.164	160.259	1.401	5912.314	1.335
62.930	2.900	72238.800	152.731	1.825	6005.712	0.475
62.954	2.901	73341.722	235.648	1.459	5824.787	2.301
62.978	2.902	70642.437	196.408	1.628	5658.046	2.038
63.003	2.903	70161.959	211.963	1.943	5714.461	1.842
63.027	2.904	72114.945	170.843	1.737	5989.439	1.002
63.051	2.905	69628.736	158.823	2.066	5787.171	1.387
63.075	2.906	70639.161	127.123	1.111	5982.534	0.915
63.099	2.907	70163.205	160.014	1.982	5983.249	1.223
63.123	2.908	71760.490	182.252	1.928	5864.810	2.007
63.147	2.909	69978.140	152.017	1.717	5890.850	1.734
63.171	2.910	70679.565	173.237	1.700	5821.009	1.607
63.195	2.911	70360.226	227.479	2.179	5694.386	0.906
63.219	2.912	70102.425	153.619	2.098	5942.929	1.889
63.243	2.913	70961.513	179.784	2.464	5926.821	2.023
63.267	2.914	71713.246	132.040	1.385	6138.819	1.384
63.291	2.915	72330.699	186.349	2.047	5997.899	2.760
63.315	2.916	69604.307	201.984	1.599	5963.260	1.962
63.339	2.917	68876.714	169.811	1.962	5755.667	2.983
63.363	2.918	70319.814	199.102	1.479	5675.176	3.103
63.387	2.919	69209.145	215.963	2.537	5810.659	2.886
63.411	2.920	69562.216	167.298	1.853	5925.471	1.605
63.435	2.921	68647.876	155.540	2.182	5751.118	1.401
63.459	2.922	69350.643	189.842	1.642	5792.333	1.678
63.484	2.923	69125.990	175.684	1.491	5814.214	2.082
63.508	2.924	68665.640	176.630	2.193	5806.057	1.530
63.532	2.925	70239.362	177.711	1.782	5887.087	1.903
63.556	2.926	70163.948	203.483	1.700	5916.498	2.768
63.580	2.927	70033.304	170.115	2.257	5877.778	2.772
63.604	2.928	71126.162	242.196	1.908	5794.096	2.263
63.628	2.929	68166.079	194.128	1.564	5873.725	2.872
63.652	2.930	69691.286	212.655	2.109	5923.886	2.576
63.676	2.931	67969.438	221.204	1.595	5876.447	1.712
63.700	2.932	69803.687	187.888	1.314	5802.377	2.346
63.724	2.933	71523.504	170.802	1.899	5910.103	3.267
63.748	2.934	70289.957	148.522	2.108	6010.866	1.208
63.772	2.935	71542.135	195.661	2.723	5983.593	1.697
63.796	2.936	71152.820	201.288	1.753	5952.246	2.771
63.820	2.937	70308.998	173.606	2.514	5935.963	1.307
63.844	2.938	70951.057	203.927	1.327	5843.350	2.197
63.868	2.939	71338.437	252.981	2.153	5850.251	1.195
63.892	2.940	71282.834	175.906	2.328	5947.480	2.179
63.916	2.941	70819.031	195.191	1.358	5868.473	1.019
63.941	2.942	72190.271	173.686	2.206	6030.258	2.554
63.965	2.943	71598.348	224.272	1.500	5777.167	1.060
63.989	2.944	70163.909	173.285	1.259	5846.712	1.727
64.013	2.945	72189.865	238.470	1.933	5931.514	1.411
64.037	2.946	71292.897	214.839	1.573	5762.448	1.061
64.061	2.947	72215.127	223.306	1.949	5954.384	1.770
64.085	2.948	73231.089	171.199	1.835	5977.099	1.535
64.109	2.949	72484.269	188.621	1.523	5988.973	1.719
64.133	2.950	71084.475	172.455	1.833	6011.872	2.131
64.157	2.951	73588.295	236.336	1.072	5815.887	1.867
64.181	2.952	72851.771	222.705	2.166	5879.165	2.426
64.205	2.953	73048.367	230.260	1.772	5833.501	1.534
64.229	2.954	73751.404	174.708	1.336	6045.448	1.785
64.253	2.955	72380.087	198.782	1.651	6011.888	1.306
64.277	2.956	73395.501	219.047	1.105	5973.321	1.343
64.301	2.957	72496.147	204.651	2.899	5865.729	2.771
64.325	2.958	72387.356	200.309	1.617	5892.008	1.994
64.349	2.959	72820.354	215.048	2.429	5983.541	1.756
64.373	2.960	74629.513	236.689	1.656	5800.154	2.003
64.397	2.961	75451.658	234.032	2.324	5829.409	2.068
64.422	2.962	73056.359	219.810	2.596	5877.345	1.338
64.446	2.963	73082.641	176.239	1.047	5969.284	1.297
64.470	2.964	74828.689	225.819	1.630	5794.947	1.709
64.494	2.965	73957.485	226.775	2.265	5827.933	1.076
64.518	2.966	73960.525	179.539	1.610	5945.623	0.957
64.542	2.967	76257.232	188.555	1.876	6002.498	1.987
64.566	2.968	78382.057	191.627	1.824	5909.177	1.159
64.590	2.969	76649.621	233.000	2.125	5826.038	1.962
64.614	2.970	75006.963	181.764	1.290	5849.126	1.151
64.638	2.971	74587.164	232.021	1.279	5827.502	1.362
64.662	2.972	74946.944	210.385	2.024	5903.113	1.864
64.686	2.973	74066.719	143.325	2.283	5988.232	1.032
